Mcd,KorName
M0505002,"펠티 증후군, 대퇴"
M0505003,"펠티 증후군, 둔부"
M0505004,"펠티 증후군, 대퇴골"
M0505005,"펠티 증후군, 골반"
M0505006,"펠티 증후군, 고관절"
M0505007,"펠티 증후군, 천장관절"
M0505008,"비장림프절비대 및 백혈구감소가 동반된 류마티스관절염, 골반부분 및 대퇴"
M0505009,"비장림프절비대 및 백혈구감소가 동반된 류마티스관절염, 골반부분"
M0505010,"비장림프절비대 및 백혈구감소가 동반된 류마티스관절염, 대퇴"
M0538013,"기타 기관 및 계통의 침범을 동반한 류마티스 심장막염(I32.8*), 척주"
M0538014,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 기타부분"
M0538015,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 머리"
M0538016,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 목"
M0538017,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 늑골"
M0538018,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 두개골"
M0538019,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 몸통"
M0538020,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 척주"
M0158008,"볼거리에서의 관절염(B26.8+), 머리"
M0538021,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 기타부분"
M0538022,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 머리"
M0538023,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 목"
M0538024,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 늑골"
M0538025,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 두개골"
M0538026,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 몸통"
M0538027,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 척주"
M0538028,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 기타부분"
M0538029,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 머리"
M0538030,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 목"
M0538031,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 늑골"
M0538032,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 두개골"
M0538033,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 몸통"
M0538034,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 척주"
M0538035,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 기타부분"
M0538036,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 머리"
M0538037,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 목"
M0538038,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 늑골"
M0538039,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 두개골"
M0538040,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 몸통"
M0538041,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 척주"
M0538042,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 기타부분"
M0538043,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 머리"
M0538044,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 목"
M0538045,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 늑골"
M0538046,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 두개골"
M0538047,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 몸통"
M0538048,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 척주"
M0539,"기타 기관 및 계통의 침범을 동반한 류마티스 관절염, 상세불명 부분"
M0539000,"기타 기관 및 계통의 침범을 동반한 류마티스 관절염, 상세불명 부분"
M0539001,"기타 기관 및 계통의 침범을 동반한 류마티스 심장막염(I32.8*), 상세불명 부분"
M0539002,"기타 기관 및 계통의 침범을 동반한 류마티스 심내막염(I39.-*), 상세불명 부분"
M0539003,"기타 기관 및 계통의 침범을 동반한 류마티스 심근염(I41.8*), 상세불명 부분"
M0539004,"기타 기관 및 계통의 침범을 동반한 류마티스 근병증(G73.7*), 상세불명 부분"
M0539005,"기타 기관 및 계통의 침범을 동반한 류마티스 심장염(I52.8*), 상세불명 부분"
M0539006,"기타 기관 및 계통의 침범을 동반한 류마티스 다발신경병증(G63.6*), 상세불명 부분"
M058,기타 혈청검사양성 류마티스관절염
M0580,"기타 혈청검사양성 류마티스관절염, 여러 부위"
M05800,"경도 기타 혈청검사양성 류마티스관절염, 여러 부위"
M0687002,"기타 명시된 류마티스 관절염, 발"
M0687003,"기타 명시된 류마티스 관절염, 중족골"
M0687004,"기타 명시된 류마티스 관절염, 족근골"
M0687005,"기타 명시된 류마티스 관절염, 발가락"
M0687006,"기타 명시된 류마티스 관절염, 발목관절"
M0687007,"기타 명시된 류마티스 관절염, 발의 기타 관절"
M06871,"중등도 기타 명시된 류마티스관절염, 발목 및 발"
M06871000,"중등도 기타 명시된 류마티스관절염, 발목 및 발"
M0898000,"상세불명의 연소성 관절염, 기타부분"
M06871001,"중등도 기타 명시된 류마티스관절염, 중족골"
M06871002,"중등도 기타 명시된 류마티스관절염, 족근골"
M06871003,"중등도 기타 명시된 류마티스관절염, 발가락"
M06871004,"중등도 기타 명시된 류마티스관절염, 발목관절"
M06871005,"중등도 기타 명시된 류마티스관절염, 발의 기타 관절"
M06872,"중증 기타 명시된 류마티스관절염, 발목 및 발"
M06872000,"중증 기타 명시된 류마티스관절염, 발목 및 발"
M06872001,"중증 기타 명시된 류마티스관절염, 중족골"
M06872002,"중증 기타 명시된 류마티스관절염, 족근골"
M06872003,"중증 기타 명시된 류마티스관절염, 발가락"
M06872004,"중증 기타 명시된 류마티스관절염, 발목관절"
M06872005,"중증 기타 명시된 류마티스관절염, 발의 기타 관절"
M06879,"상세불명 기타 명시된 류마티스관절염, 발목 및 발"
M06879000,"상세불명 기타 명시된 류마티스관절염, 발목 및 발"
M06879001,"상세불명 기타 명시된 류마티스관절염, 중족골"
M06879002,"상세불명 기타 명시된 류마티스관절염, 족근골"
M06879003,"상세불명 기타 명시된 류마티스관절염, 발가락"
M06879004,"상세불명 기타 명시된 류마티스관절염, 발목관절"
M06879005,"상세불명 기타 명시된 류마티스관절염, 발의 기타 관절"
M0688,"기타 명시된 류마티스 관절염, 기타부분"
M06880,"경도 기타 명시된 류마티스관절염, 기타 부분"
M0688000,"기타 명시된 류마티스 관절염, 기타부분"
M06880000,"경도 기타 명시된 류마티스관절염, 기타 부분"
M0894,"상세불명의 연소성 관절염, 손"
M0894000,"상세불명의 연소성 관절염, 손"
M0894001,"상세불명의 연소성 관절염, 수근골"
M0894002,"상세불명의 연소성 관절염, 손가락"
M0894003,"상세불명의 연소성 관절염, 중수골"
M0894004,"상세불명의 연소성 관절염, 수근골관절"
M0894005,"상세불명의 연소성 관절염, 손가락관절"
M0894006,"상세불명의 연소성 관절염, 중수골관절"
M0895,"상세불명의 연소성 관절염, 골반부분 및 대퇴"
M0895000,"상세불명의 연소성 관절염, 골반부분 및 대퇴"
M0895001,"상세불명의 연소성 관절염, 골반부분"
M0895002,"상세불명의 연소성 관절염, 대퇴"
M0895003,"상세불명의 연소성 관절염, 둔부"
M0895004,"상세불명의 연소성 관절염, 대퇴골"
M0895005,"상세불명의 연소성 관절염, 골반"
M0895006,"상세불명의 연소성 관절염, 고관절"
M0895007,"상세불명의 연소성 관절염, 천장관절"
M0896,"상세불명의 연소성 관절염, 아래다리"
M0896000,"상세불명의 연소성 관절염, 아래다리"
M0896001,"상세불명의 연소성 관절염, 비골"
M0896003,"상세불명의 연소성 관절염, 무릎관절"
M0897,"상세불명의 연소성 관절염, 발목 및 발"
M0897000,"상세불명의 연소성 관절염, 발목 및 발"
M0897001,"상세불명의 연소성 관절염, 발목"
M0897002,"상세불명의 연소성 관절염, 발"
M0897003,"상세불명의 연소성 관절염, 중족골"
M0897004,"상세불명의 연소성 관절염, 족근골"
M0897005,"상세불명의 연소성 관절염, 발가락"
M0897006,"상세불명의 연소성 관절염, 발목관절"
M0897007,"상세불명의 연소성 관절염, 발의 기타 관절"
M0898,"상세불명의 연소성 관절염, 기타부분"
M0898001,"상세불명의 연소성 관절염, 머리"
M1033,"신장기능 장애로 인한 통풍, 아래팔"
M1033000,"신장기능 장애로 인한 통풍, 아래팔"
M1033001,"신장기능 장애로 인한 통풍, 요골"
M1033002,"신장기능 장애로 인한 통풍, 척골"
M1033003,"신장기능 장애로 인한 통풍, 손목관절"
M1034,"신장기능 장애로 인한 통풍, 손"
M1034000,"신장기능 장애로 인한 통풍, 손"
M1034001,"신장기능 장애로 인한 통풍, 수근골"
M1034002,"신장기능 장애로 인한 통풍, 손가락"
M1034003,"신장기능 장애로 인한 통풍, 중수골"
M1034004,"신장기능 장애로 인한 통풍, 수근골관절"
M1034005,"신장기능 장애로 인한 통풍, 손가락관절"
M1034006,"신장기능 장애로 인한 통풍, 중수골관절"
M1035,"신장기능 장애로 인한 통풍, 골반부분 및 대퇴"
M1035000,"신장기능 장애로 인한 통풍, 골반부분 및 대퇴"
M1035001,"신장기능 장애로 인한 통풍, 골반부분"
M1035002,"신장기능 장애로 인한 통풍, 대퇴"
M1035003,"신장기능 장애로 인한 통풍, 둔부"
M1035004,"신장기능 장애로 인한 통풍, 대퇴골"
M1035005,"신장기능 장애로 인한 통풍, 골반"
M1035006,"신장기능 장애로 인한 통풍, 고관절"
M1035007,"신장기능 장애로 인한 통풍, 천장관절"
M1036,"신장기능 장애로 인한 통풍, 아래다리"
M1036000,"신장기능 장애로 인한 통풍, 아래다리"
M1036001,"신장기능 장애로 인한 통풍, 비골"
M1036002,"신장기능 장애로 인한 통풍, 경골"
M1036003,"신장기능 장애로 인한 통풍, 무릎관절"
M1037,"신장기능 장애로 인한 통풍, 발목 및 발"
M1037000,"신장기능 장애로 인한 통풍, 발목 및 발"
M1037001,"신장기능 장애로 인한 통풍, 발목"
M1037002,"신장기능 장애로 인한 통풍, 발"
M1037003,"신장기능 장애로 인한 통풍, 중족골"
M1037004,"신장기능 장애로 인한 통풍, 족근골"
M1037005,"신장기능 장애로 인한 통풍, 발가락"
M1037006,"신장기능 장애로 인한 통풍, 발목관절"
M1037007,"신장기능 장애로 인한 통풍, 발의 기타 관절"
M1038,"신장기능 장애로 인한 통풍, 기타부분"
M1038000,"신장기능 장애로 인한 통풍, 기타부분"
M1038001,"신장기능 장애로 인한 통풍, 머리"
M1038002,"신장기능 장애로 인한 통풍, 목"
M1038003,"신장기능 장애로 인한 통풍, 늑골"
M1038004,"신장기능 장애로 인한 통풍, 두개골"
M1038005,"신장기능 장애로 인한 통풍, 몸통"
M1038006,"신장기능 장애로 인한 통풍, 척주"
M1039,"신장기능 장애로 인한 통풍, 상세불명 부분"
M1039000,"신장기능 장애로 인한 통풍, 상세불명 부분"
M104,기타 이차성 통풍
M1040,"기타 이차성 통풍, 여러 부위"
M1040000,"기타 이차성 통풍, 여러 부위"
M1041,"기타 이차성 통풍, 어깨부분"
M1041000,"기타 이차성 통풍, 어깨부분"
M1041001,"기타 이차성 통풍, 쇄골"
M1041002,"기타 이차성 통풍, 견갑골"
M1041003,"기타 이차성 통풍, 견쇄관절"
M1041004,"기타 이차성 통풍, 어깨관절"
M1041005,"기타 이차성 통풍, 흉쇄관절"
M1042,"기타 이차성 통풍, 위팔"
M1042000,"기타 이차성 통풍, 위팔"
M1042001,"기타 이차성 통풍, 상완골"
M1042002,"기타 이차성 통풍, 팔꿈치관절"
M1043,"기타 이차성 통풍, 아래팔"
M1043000,"기타 이차성 통풍, 아래팔"
M1043001,"기타 이차성 통풍, 요골"
M1043002,"기타 이차성 통풍, 척골"
M1043003,"기타 이차성 통풍, 손목관절"
M0154005,"달리 분류된 기타 바이러스질환에서의 관절염, 손가락관절"
M0154006,"달리 분류된 기타 바이러스질환에서의 관절염, 중수골관절"
M0154007,"볼거리에서의 관절염(B26.8+), 손"
M0154008,"볼거리에서의 관절염(B26.8+), 수근골"
M0154009,"볼거리에서의 관절염(B26.8+), 손가락"
M0154010,"볼거리에서의 관절염(B26.8+), 중수골"
M0154011,"볼거리에서의 관절염(B26.8+), 수근골관절"
M0154012,"볼거리에서의 관절염(B26.8+), 손가락관절"
M0154013,"볼거리에서의 관절염(B26.8+), 중수골관절"
M0154014,"오뇽뇽열에서의 관절염(A92.1+), 손"
M0154015,"오뇽뇽열에서의 관절염(A92.1+), 수근골"
M0154016,"오뇽뇽열에서의 관절염(A92.1+), 손가락"
M0154017,"오뇽뇽열에서의 관절염(A92.1+), 중수골"
M0154018,"오뇽뇽열에서의 관절염(A92.1+), 수근골관절"
M0154019,"오뇽뇽열에서의 관절염(A92.1+), 손가락관절"
M0154020,"오뇽뇽열에서의 관절염(A92.1+), 중수골관절"
M0155,"달리 분류된 기타 바이러스질환에서의 관절염, 골반부분 및 대퇴"
M0155000,"달리 분류된 기타 바이러스질환에서의 관절염, 골반부분 및 대퇴"
M0155001,"달리 분류된 기타 바이러스질환에서의 관절염, 골반부분"
M0155002,"달리 분류된 기타 바이러스질환에서의 관절염, 대퇴"
M0155003,"달리 분류된 기타 바이러스질환에서의 관절염, 둔부"
M0155004,"달리 분류된 기타 바이러스질환에서의 관절염, 대퇴골"
M0155005,"달리 분류된 기타 바이러스질환에서의 관절염, 골반"
M0155006,"달리 분류된 기타 바이러스질환에서의 관절염, 고관절"
M0155007,"달리 분류된 기타 바이러스질환에서의 관절염, 천장관절"
M0155008,"볼거리에서의 관절염(B26.8+), 골반부분 및 대퇴"
M0155009,"볼거리에서의 관절염(B26.8+), 골반부분"
M0155010,"볼거리에서의 관절염(B26.8+), 대퇴"
M0155011,"볼거리에서의 관절염(B26.8+), 둔부"
M0155012,"볼거리에서의 관절염(B26.8+), 대퇴골"
M0155013,"볼거리에서의 관절염(B26.8+), 골반"
M0155014,"볼거리에서의 관절염(B26.8+), 고관절"
M0155015,"볼거리에서의 관절염(B26.8+), 천장관절"
M0155016,"오뇽뇽열에서의 관절염(A92.1+), 골반부분 및 대퇴"
M0155017,"오뇽뇽열에서의 관절염(A92.1+), 골반부분"
M0155018,"오뇽뇽열에서의 관절염(A92.1+), 대퇴"
M0158009,"볼거리에서의 관절염(B26.8+), 목"
M0155019,"오뇽뇽열에서의 관절염(A92.1+), 둔부"
M0155020,"오뇽뇽열에서의 관절염(A92.1+), 대퇴골"
M0155021,"오뇽뇽열에서의 관절염(A92.1+), 골반"
M0155022,"오뇽뇽열에서의 관절염(A92.1+), 고관절"
M0155023,"오뇽뇽열에서의 관절염(A92.1+), 천장관절"
